일자,Hour,1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,D-08 유입_traffic,D-08 유출_traffic,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm)
20240507,6,37.26,61.33,20.69,59.17,56.75,65.42,,,3659.0,2677.0,12.8,0.9,1.8,95.0,
20240507,7,34.18,77.5,25.41,64.08,64.83,62.08,,,3872.0,2763.0,12.8,0.5,1.9,95.0,
20240507,8,25.35,77.92,24.13,63.25,66.0,57.0,,,3612.0,2519.0,13.0,0.0,2.8,95.0,
20240507,9,20.41,76.92,27.79,63.92,68.33,58.08,,,3716.0,2762.0,12.5,0.5,3.7,94.0,
20240507,10,16.09,78.83,25.36,60.5,66.58,53.58,,,3619.0,2867.0,13.1,0.0,3.6,86.0,
20240507,11,20.17,76.08,24.73,66.58,66.67,56.33,,,3602.0,2791.0,13.2,,4.4,77.0,
20240507,12,24.27,76.25,23.34,60.75,65.67,50.67,,,3615.0,2863.0,13.5,,3.2,76.0,
20240507,13,26.03,75.75,21.45,60.25,66.17,48.42,,,3538.0,2795.0,14.0,0.0,2.9,75.0,
20240507,14,26.28,74.0,23.28,49.25,66.25,47.67,,,3349.0,2770.0,14.4,0.0,3.1,76.0,
20240507,15,26.61,73.25,20.63,41.67,65.67,48.92,,,3606.0,2939.0,14.7,0.0,4.0,72.0,
20240507,16,27.37,73.92,20.32,25.58,65.67,49.25,,,3596.0,2904.0,14.9,0.0,3.7,69.0,
20240507,17,28.34,62.92,20.32,17.33,33.33,49.08,,,3670.0,3002.0,14.9,0.0,4.0,65.0,
20240507,18,27.25,20.0,17.61,16.17,25.33,46.25,,,3584.0,2879.0,14.5,0.0,4.8,65.0,
20240507,19,29.08,49.75,16.81,15.58,24.67,47.42,,,3399.0,2867.0,14.0,0.0,4.0,64.0,
20240507,20,27.5,52.75,20.81,16.75,25.17,44.33,,,3399.0,2977.0,13.5,0.0,3.8,64.0,
20240507,21,28.0,68.83,21.92,46.08,62.92,46.25,,,3446.0,2976.0,13.3,0.0,3.6,63.0,
20240507,22,29.6,68.75,23.74,64.17,65.67,61.17,,,3125.0,2792.0,12.9,,3.2,63.0,
20240507,23,31.33,71.58,23.79,64.83,66.33,62.5,,,2240.0,2032.0,12.6,,2.7,61.0,
20240507,24,32.0,70.5,21.1,68.83,66.17,76.0,,,1357.0,1340.0,13.4,0.0,3.3,89.0,
20240508,1,35.26,72.58,18.53,72.25,66.92,80.33,,,1048.0,1157.0,11.5,,3.1,62.0,
20240508,2,35.35,68.67,17.07,71.0,66.83,81.08,,,842.0,906.0,11.0,,2.6,66.0,
20240508,3,36.96,68.33,16.0,75.33,66.92,84.08,,,753.0,852.0,10.4,,1.4,67.0,
20240508,4,37.75,71.75,19.78,71.17,66.67,82.42,,,1145.0,1160.0,9.8,,2.6,70.0,
20240508,5,37.65,70.92,19.22,69.92,66.58,80.33,,,2648.0,2477.0,9.4,,2.8,72.0,
20240508,6,37.7,80.17,23.4,71.5,67.58,67.83,,,3793.0,2815.0,9.0,,1.2,73.0,
20240508,7,32.51,82.92,25.06,68.42,68.5,49.5,,,3964.0,2952.0,9.5,,0.6,72.0,
20240508,8,32.58,82.92,25.56,72.0,70.67,65.42,,,3744.0,2687.0,12.2,,2.4,65.0,
20240508,9,22.74,68.08,26.79,71.25,72.92,70.42,,,3820.0,2858.0,13.9,,3.6,57.0,
20240508,10,22.11,68.33,22.41,53.42,66.75,58.83,,,3607.0,2888.0,15.7,,2.4,53.0,
20240508,11,27.43,65.67,22.26,28.83,67.33,52.67,,,3575.0,2873.0,17.1,,2.2,47.0,
20240508,12,25.34,66.08,22.26,47.42,66.83,54.17,,,3521.0,2838.0,17.9,,1.6,45.0,
20240508,13,29.03,63.83,22.79,52.75,66.75,51.33,,,3509.0,2915.0,19.6,,2.2,45.0,
20240508,14,30.98,64.42,21.15,53.25,66.83,49.67,,,3458.0,2858.0,20.0,,2.4,45.0,
20240508,15,27.42,60.17,23.16,41.33,67.58,50.25,,,3487.0,2867.0,20.7,,3.4,40.0,
20240508,16,23.89,61.25,24.33,31.92,63.58,51.08,,,3557.0,2906.0,21.0,,1.6,40.0,
20240508,17,28.6,51.83,20.26,17.0,33.5,51.25,,,3484.0,3013.0,21.0,,3.2,42.0,
20240508,18,22.74,11.0,14.55,16.08,26.5,49.58,,,3519.0,2996.0,18.6,,4.3,53.0,
20240508,19,17.26,13.42,6.23,15.5,29.58,51.75,,,3543.0,2924.0,16.7,,4.6,54.0,
20240508,20,22.87,32.42,15.64,16.25,30.5,46.25,,,3722.0,2907.0,15.5,,2.2,56.0,
20240508,21,30.38,75.33,19.06,16.25,22.83,42.25,,,3407.0,2898.0,14.4,,1.7,60.0,
20240508,22,28.1,75.42,18.99,21.33,44.58,42.42,,,3150.0,2577.0,13.8,,2.0,65.0,
20240508,23,27.27,77.75,21.41,63.42,62.75,58.0,,,2314.0,2024.0,13.3,,2.2,66.0,
20240508,24,24.21,80.42,24.3,69.33,66.17,75.08,,,1613.0,1589.0,12.2,,2.7,60.0,
20240509,1,29.98,76.75,20.97,73.0,66.5,80.42,,,1081.0,997.0,12.5,,1.8,78.0,
20240509,2,35.88,74.67,21.08,70.0,67.42,82.83,,,859.0,719.0,12.1,,1.6,81.0,
20240509,3,33.3,79.0,18.72,70.83,66.25,83.0,,,805.0,503.0,11.7,,1.2,82.0,
20240509,4,32.92,74.92,20.63,71.58,66.92,82.83,,,1197.0,1102.0,11.3,,0.9,84.0,
20240509,5,28.97,64.0,18.58,70.67,66.5,81.83,,,2697.0,2126.0,11.1,,0.3,86.0,
20240509,6,31.17,79.08,21.85,71.42,67.33,71.75,,,3847.0,2832.0,10.9,,0.7,89.0,
20240509,7,28.8,82.33,24.74,69.83,68.58,52.0,,,3945.0,2749.0,11.4,,1.6,84.0,
20240509,8,30.37,80.25,24.75,73.5,70.75,68.75,,,3885.0,2800.0,13.1,,1.2,75.0,
20240509,9,23.46,73.25,25.53,70.83,70.92,64.33,,,3684.0,2916.0,15.1,,2.3,63.0,
20240509,10,26.22,66.08,22.76,46.5,68.83,53.92,,,3625.0,2781.0,17.0,,2.6,58.0,
20240509,11,26.03,65.67,24.04,43.58,69.0,42.33,,,3613.0,2891.0,18.5,,2.5,55.0,
20240509,12,27.41,76.0,23.63,52.0,68.08,50.08,,,3457.0,2879.0,19.6,,3.5,47.0,
20240509,13,31.76,76.58,21.69,60.42,67.67,48.42,,,3553.0,2844.0,20.5,,4.6,44.0,
20240509,14,28.35,79.67,21.76,62.33,67.0,51.92,,,3548.0,2878.0,20.9,,5.3,43.0,
20240509,15,30.52,74.67,23.14,42.92,65.92,47.75,,,3504.0,2867.0,21.6,,4.9,38.0,
20240509,16,21.37,75.75,25.06,25.83,65.83,48.42,,,3603.0,2937.0,21.6,,3.2,36.0,
20240509,17,23.94,45.25,19.38,22.33,54.58,50.58,,,3797.0,3000.0,20.4,,5.2,39.0,
20240509,18,19.02,9.75,12.6,16.33,26.83,50.5,,,3667.0,2953.0,19.1,,4.2,44.0,
20240509,19,11.73,16.58,17.67,14.42,25.58,53.08,,,3462.0,2785.0,17.3,,4.1,54.0,
20240509,20,21.58,73.92,20.23,16.83,20.25,53.75,,,3347.0,2820.0,16.4,,3.7,63.0,
20240509,21,27.35,75.33,21.26,36.75,49.08,50.5,,,3472.0,2861.0,15.8,,3.4,68.0,
20240509,22,29.39,77.75,21.21,56.75,64.58,54.83,,,3235.0,2824.0,15.4,,2.2,74.0,
20240509,23,27.95,77.17,23.84,57.5,66.08,49.0,,,2399.0,2139.0,15.1,,2.9,75.0,
20240509,24,30.63,81.58,23.95,68.67,67.5,72.67,,,1562.0,1465.0,12.8,,1.5,75.0,
20240510,1,32.67,77.0,19.36,70.58,67.0,77.33,,,1211.0,1342.0,14.4,,2.2,80.0,
20240510,2,35.77,70.67,16.56,72.5,66.25,80.58,,,1000.0,1019.0,14.0,,1.1,81.0,
20240510,3,36.99,75.33,15.84,73.42,67.17,83.83,,,875.0,991.0,13.8,,1.3,82.0,
20240510,4,36.06,73.0,14.04,74.42,67.08,85.08,,,1231.0,1319.0,13.5,,1.2,80.0,
20240510,5,35.83,71.25,19.54,71.83,66.5,81.92,,,2888.0,2641.0,12.9,,0.9,85.0,
20240510,6,34.75,83.58,21.81,65.92,66.58,64.5,,,3819.0,2895.0,12.5,,1.4,87.0,
20240510,7,33.51,83.33,24.04,62.58,68.92,61.25,,,3937.0,2856.0,13.1,,0.4,86.0,
20240510,8,32.41,84.42,19.9,72.08,70.33,67.42,,,3793.0,2834.0,15.0,,1.5,77.0,
20240510,9,26.27,80.58,22.68,71.0,71.58,65.58,,,3671.0,2561.0,16.9,,1.6,67.0,
20240510,10,25.71,79.75,23.1,43.75,67.25,64.67,,,3572.0,2278.0,18.5,,2.9,50.0,
20240510,11,29.37,79.83,25.52,12.67,34.17,29.5,,,3588.0,2647.0,20.5,,2.7,45.0,
20240510,12,27.9,78.5,22.79,18.92,65.92,32.0,,,3529.0,2894.0,21.2,,4.1,41.0,
20240510,13,31.9,77.08,25.33,48.67,68.5,53.58,,,3521.0,2737.0,22.3,,4.3,36.0,
20240510,14,30.48,77.42,20.25,41.33,58.5,56.5,,,3543.0,2878.0,23.1,,3.2,38.0,
20240510,15,25.96,77.67,21.61,20.75,59.08,47.67,,,3517.0,2884.0,23.7,,3.8,37.0,
20240510,16,26.56,73.25,21.21,17.0,39.58,51.08,,,3562.0,2764.0,23.6,,4.4,31.0,
20240510,17,22.08,15.08,23.91,14.58,25.42,32.75,,,3820.0,2821.0,22.8,,4.7,32.0,
20240510,18,14.8,9.5,17.67,15.67,23.58,37.08,,,3576.0,3003.0,21.4,,4.1,34.0,
20240510,19,16.85,14.75,20.0,16.0,23.83,48.92,,,3467.0,2881.0,19.8,,2.7,37.0,
20240510,20,26.99,61.75,18.15,15.42,24.0,47.75,,,3372.0,2898.0,18.5,,2.5,43.0,
20240510,21,31.51,76.25,23.53,29.83,49.17,45.75,,,3459.0,2891.0,17.5,,1.3,44.0,
20240510,22,29.8,76.33,24.73,46.42,64.42,42.5,,,3395.0,2880.0,17.2,,2.8,42.0,
20240510,23,31.57,76.08,24.91,51.0,64.08,43.17,,,2705.0,2475.0,16.6,,3.3,47.0,
20240510,24,31.71,80.17,23.21,67.33,65.67,68.25,,,1727.0,1765.0,14.7,,3.7,78.0,
20240511,1,30.49,79.33,20.26,70.5,66.75,77.08,,,1639.0,1538.0,15.5,,2.5,56.0,
20240511,2,32.3,84.25,19.27,71.0,66.92,81.67,,,1173.0,1252.0,15.3,,2.9,63.0,
20240511,3,31.28,85.75,17.11,71.83,67.08,83.42,,,1046.0,1111.0,15.2,,2.5,70.0,
20240511,4,32.58,86.92,16.82,71.5,66.17,84.92,,,1426.0,1458.0,15.3,,2.3,71.0,
20240511,5,34.83,77.67,15.7,71.08,66.33,81.33,,,2700.0,2680.0,15.7,,1.7,72.0,
20240511,6,34.01,82.75,16.2,70.17,65.92,67.67,,,3419.0,2921.0,15.8,,1.3,69.0,
20240511,7,36.99,82.25,23.36,56.58,68.58,54.33,,,3505.0,2870.0,16.3,,0.9,69.0,
20240511,8,36.97,83.25,24.11,48.17,66.92,50.75,,,3633.0,2905.0,17.2,,3.2,69.0,
20240511,9,33.09,82.5,23.65,41.0,68.0,50.5,,,3652.0,2885.0,18.2,,2.8,69.0,
20240511,10,32.46,81.17,25.2,40.92,66.67,50.33,,,3512.0,2424.0,19.8,,5.0,66.0,
20240511,11,26.96,79.83,24.33,30.58,67.5,29.25,,,3383.0,2637.0,20.9,,5.8,63.0,
20240511,12,26.61,78.0,25.83,46.33,68.67,35.5,,,3488.0,2738.0,21.6,,6.5,64.0,
20240511,13,27.98,78.08,23.74,61.67,68.58,41.42,,,3459.0,2656.0,21.8,,7.1,61.0,
20240511,14,25.84,78.58,22.05,39.25,66.67,46.58,,,3312.0,2574.0,20.8,0.1,5.9,70.0,
20240511,15,26.99,64.83,22.72,23.58,64.83,45.58,,,3168.0,2577.0,18.4,2.1,4.5,87.0,
20240511,16,16.96,44.92,23.48,23.83,63.83,44.67,,,3321.0,2517.0,17.7,1.6,4.4,90.0,
20240511,17,12.22,14.92,23.27,20.25,60.83,38.25,,,3341.0,2597.0,16.9,4.0,5.7,94.0,
20240511,18,7.59,7.83,20.08,17.92,49.17,42.67,,,3291.0,2504.0,16.9,7.7,2.0,95.0,
20240511,19,16.57,36.92,23.42,25.17,58.67,45.5,,,3292.0,2480.0,16.9,5.6,4.0,96.0,
20240511,20,26.26,48.17,21.28,39.67,59.33,44.42,,,3099.0,2530.0,16.5,2.5,4.6,96.0,
20240511,21,31.31,45.58,19.89,56.58,60.33,56.25,,,3231.0,2610.0,15.4,4.8,4.0,94.0,
20240511,22,30.09,41.42,19.55,54.75,58.5,42.75,,,3003.0,2391.0,14.4,3.1,2.7,94.0,
20240511,23,31.34,41.83,24.49,56.67,49.25,58.58,,,2254.0,1884.0,14.0,0.2,1.9,93.0,
20240511,24,34.55,53.0,22.98,55.08,52.67,74.5,,,2023.0,2012.0,15.9,,2.1,53.0,
20240512,1,36.18,56.08,22.92,59.17,55.5,81.42,,,1156.0,1099.0,13.9,,2.3,93.0,
20240512,2,36.68,53.17,18.65,65.33,54.17,84.67,,,885.0,864.0,13.3,,1.5,92.0,
20240512,3,37.24,58.33,18.26,68.92,55.25,88.67,,,814.0,783.0,13.0,,1.6,93.0,
20240512,4,36.61,57.67,16.79,72.5,56.25,90.67,,,839.0,839.0,12.6,,0.8,92.0,
20240512,5,38.96,59.0,23.61,70.92,57.5,89.17,,,1486.0,1582.0,12.3,,1.8,93.0,
20240512,6,38.81,76.33,21.31,73.83,66.0,84.92,,,2101.0,2028.0,11.9,,2.7,93.0,
20240512,7,36.2,82.58,22.26,75.08,68.08,80.92,,,2278.0,2182.0,12.1,,1.7,92.0,
20240512,8,37.09,81.75,20.67,72.17,70.08,79.08,,,3123.0,2666.0,13.1,,1.3,91.0,
20240512,9,35.39,78.75,20.55,70.67,69.5,67.08,,,3657.0,2929.0,14.5,,1.5,80.0,
20240512,10,31.53,78.42,18.5,47.67,69.25,60.58,,,3601.0,2883.0,16.2,,2.2,74.0,
20240512,11,31.03,80.33,22.29,27.42,67.17,59.42,,,3529.0,2819.0,17.5,,2.7,66.0,
20240512,12,30.51,77.0,23.04,60.58,69.58,58.33,,,3526.0,2879.0,18.9,,4.8,52.0,
20240512,13,31.42,78.25,22.8,63.58,68.0,57.0,,,3553.0,2876.0,20.0,,3.6,46.0,
20240512,14,31.34,78.83,23.01,50.92,67.17,53.17,,,2998.0,2480.0,20.5,,4.1,39.0,
20240512,15,28.79,76.75,23.3,69.33,64.5,70.33,,,3570.0,2765.0,21.1,,4.2,40.0,
20240512,16,29.86,74.5,21.16,18.33,49.67,45.83,,,3494.0,2834.0,21.4,,3.6,47.0,
20240512,17,27.77,76.33,23.94,28.83,65.42,57.58,,,3406.0,2843.0,21.2,,3.1,46.0,
20240512,18,29.23,77.33,25.3,53.25,68.25,57.58,,,3440.0,2865.0,20.8,,3.9,50.0,
20240512,19,30.85,76.83,23.68,64.83,66.25,54.5,,,3373.0,2728.0,20.0,,2.9,48.0,
20240512,20,30.23,78.83,24.8,67.42,67.17,60.0,,,3381.0,2877.0,18.7,,3.8,50.0,
20240512,21,28.69,73.67,23.67,63.33,65.17,59.83,,,3511.0,2811.0,17.5,,4.2,53.0,
20240512,22,30.79,75.42,24.6,64.17,65.42,61.75,,,3183.0,2562.0,16.6,,2.3,55.0,
20240512,23,33.1,78.67,23.32,65.42,64.25,69.17,,,2211.0,1937.0,16.1,,3.4,55.0,
20240512,24,31.71,79.92,19.7,67.58,67.0,79.08,,,1565.0,1541.0,14.1,,0.8,92.0,
20240513,1,34.62,77.5,20.66,72.17,67.25,85.08,,,891.0,954.0,14.7,,1.6,62.0,
20240513,2,33.21,78.83,18.31,71.92,67.33,88.75,,,759.0,777.0,13.8,,1.1,65.0,
20240513,3,37.68,85.92,21.57,71.17,66.75,88.0,,,713.0,832.0,13.1,,1.0,68.0,
20240513,4,37.89,84.17,23.04,71.42,67.58,88.67,,,1128.0,1266.0,12.5,,2.2,71.0,
20240513,5,37.94,72.75,22.65,70.67,67.0,85.25,,,2982.0,2674.0,12.1,,0.2,73.0,
20240513,6,35.4,82.67,21.94,68.25,68.0,62.42,,,3974.0,2937.0,12.0,,1.5,76.0,
20240513,7,30.62,83.33,19.23,59.08,69.92,45.92,,,3382.0,2657.0,12.4,,2.0,76.0,
20240513,8,29.23,79.0,20.77,74.67,71.5,71.17,,,3455.0,2422.0,15.4,,1.0,69.0,
20240513,9,19.86,79.75,23.02,74.33,73.0,77.0,,,3579.0,2863.0,17.7,,0.8,64.0,
20240513,10,22.02,77.75,24.44,66.75,70.42,64.92,,,2942.0,2731.0,19.6,,2.1,54.0,
20240513,11,23.4,77.92,20.78,69.92,69.83,65.92,,,3643.0,2870.0,21.1,,2.6,46.0,
20240513,12,27.27,78.5,23.86,62.33,67.25,59.92,,,3570.0,2857.0,22.2,,2.8,38.0,
20240513,13,31.17,75.0,23.43,38.58,66.42,54.83,,,3576.0,2881.0,23.1,,3.3,30.0,
20240513,14,28.25,76.83,24.58,56.67,67.75,58.58,,,3571.0,2845.0,23.9,,3.9,30.0,
20240513,15,27.68,76.42,21.92,44.33,66.25,57.0,,,3582.0,2949.0,24.4,,3.3,35.0,
20240513,16,26.85,77.0,21.12,18.25,48.92,57.75,,,3667.0,3008.0,24.0,,3.8,37.0,
20240513,17,29.08,74.42,23.62,17.08,29.92,59.75,,,3624.0,3016.0,23.3,,4.8,29.0,
20240513,18,29.43,57.33,21.46,16.67,28.0,59.83,,,3674.0,3022.0,22.2,,3.9,32.0,
20240513,19,27.57,31.25,20.84,15.75,25.08,59.08,,,3510.0,2894.0,20.7,,2.3,39.0,
20240513,20,27.67,75.42,24.71,17.42,33.42,55.92,,,3192.0,2855.0,19.1,,2.6,44.0,
20240513,21,28.07,75.5,24.58,60.92,65.33,61.67,,,3340.0,2891.0,18.4,,2.9,46.0,
20240513,22,28.48,77.08,21.62,63.33,64.67,60.75,,,2997.0,2704.0,17.7,,2.6,47.0,
20240513,23,31.42,80.58,21.84,65.08,65.58,67.92,,,2194.0,2021.0,17.0,,2.2,52.0,
20240513,24,32.36,83.83,22.37,62.83,67.17,76.42,,,1350.0,1365.0,15.2,,2.0,59.0,
20240514,1,37.45,85.25,18.41,69.83,67.08,77.0,,,1079.0,1176.0,15.3,,0.9,59.0,
20240514,2,37.6,84.58,17.09,73.58,68.33,88.33,,,822.0,896.0,14.6,,0.1,64.0,
20240514,3,37.71,81.17,16.56,71.0,69.83,86.83,,,753.0,916.0,14.2,,1.4,66.0,
20240514,4,37.65,74.83,14.43,72.5,67.33,87.08,,,1179.0,1242.0,13.7,,0.1,71.0,
20240514,5,36.74,77.83,23.25,71.08,67.08,85.83,,,2785.0,2622.0,13.2,,1.5,70.0,
20240514,6,33.73,83.0,24.63,70.5,68.33,73.5,,,3914.0,2842.0,12.7,,1.7,69.0,
20240514,7,35.48,84.17,26.13,71.08,69.67,63.08,,,3996.0,2796.0,13.5,,1.2,70.0,
20240514,8,30.35,81.5,20.87,70.33,71.25,69.92,,,3805.0,2753.0,16.3,,1.5,64.0,
20240514,9,24.05,80.92,17.8,43.17,60.42,69.75,,,3681.0,2902.0,18.7,,1.7,50.0,
20240514,10,24.45,79.92,19.0,70.42,70.33,63.17,,,3596.0,2791.0,20.3,,2.1,43.0,
20240514,11,25.76,79.92,22.13,48.92,67.92,45.75,,,3570.0,2819.0,21.9,,3.7,37.0,
20240514,12,27.31,78.33,24.51,46.58,67.42,47.5,,,3596.0,2868.0,23.2,,4.8,31.0,
20240514,13,28.25,77.25,21.57,50.75,67.5,58.58,,,3329.0,2699.0,23.6,,3.8,31.0,
20240514,14,29.47,77.92,22.26,34.17,67.17,58.33,,,3130.0,2882.0,24.3,,3.3,30.0,
20240514,15,28.92,78.0,21.01,58.58,67.08,51.08,,,3234.0,2848.0,24.4,,4.0,27.0,
20240514,16,27.76,75.33,21.13,38.17,67.92,54.67,,,3475.0,2989.0,24.0,,4.2,26.0,
20240514,17,22.91,39.92,19.44,18.17,42.0,52.0,,,3202.0,2992.0,23.7,,3.9,25.0,
20240514,18,17.44,7.92,14.3,20.75,56.08,49.33,,,3730.0,2979.0,22.7,,3.5,27.0,
20240514,19,11.09,9.33,20.75,20.92,64.42,51.83,,,3586.0,2917.0,20.9,,3.7,31.0,
20240514,20,18.77,24.92,22.3,16.67,26.33,47.33,,,3554.0,2983.0,19.1,,2.9,34.0,
20240514,21,24.51,73.33,24.39,22.17,52.33,46.67,,,3560.0,2900.0,18.2,,2.9,35.0,
20240514,22,29.49,73.75,22.84,41.33,64.42,43.08,,,3557.0,2913.0,17.4,,1.6,39.0,
20240514,23,31.72,77.33,23.04,40.17,64.67,42.42,,,2774.0,2487.0,16.8,,1.6,40.0,
20240514,24,33.05,81.0,24.95,66.42,66.42,64.75,,,1454.0,1459.0,16.1,,2.2,56.0,
20240515,1,33.01,82.42,17.64,71.0,67.0,76.92,,,1537.0,1659.0,15.7,,1.4,44.0,
20240515,2,35.24,83.08,18.23,71.58,67.42,79.83,,,1241.0,1331.0,15.0,,1.0,48.0,
20240515,3,35.31,84.75,16.96,72.42,67.67,81.42,,,1123.0,1257.0,14.7,,0.9,53.0,
20240515,4,37.02,84.08,16.82,73.17,65.75,84.58,,,1385.0,1492.0,14.3,,0.6,56.0,
20240515,5,36.71,81.92,17.27,70.42,66.33,80.83,,,2640.0,2609.0,13.9,,0.7,58.0,
20240515,6,36.77,82.3,19.96,71.0,68.1,68.3,,,2744.0,2638.0,13.8,,1.0,59.0,
20240515,7,36.64,82.75,18.4,73.38,70.5,70.5,,,2904.0,2680.0,14.5,,0.5,58.0,
20240515,8,38.21,81.33,25.3,70.58,69.17,67.25,,,3187.0,2908.0,16.3,,1.8,56.0,
20240515,9,33.66,78.92,23.68,69.75,65.5,59.25,,,3561.0,2836.0,17.6,,3.1,57.0,
20240515,10,31.94,77.5,23.37,45.42,68.75,53.67,,,3489.0,2702.0,18.7,,2.8,60.0,
20240515,11,31.96,79.42,21.97,55.08,67.08,45.08,,,3506.0,2820.0,17.6,,3.7,66.0,
20240515,12,27.59,76.67,20.56,56.58,67.58,49.33,,,3332.0,2801.0,16.1,,3.6,66.0,
20240515,13,30.33,77.83,20.78,66.83,67.0,47.67,,,3189.0,2681.0,14.1,,4.2,72.0,
20240515,14,28.63,77.5,24.0,52.58,65.83,44.33,,,3250.0,2449.0,12.3,0.0,4.6,86.0,
20240515,15,30.1,73.08,23.03,49.08,61.58,39.5,,,3290.0,2565.0,11.8,3.0,2.8,90.0,
20240515,16,28.77,71.67,20.02,35.08,62.08,45.92,,,3315.0,2600.0,11.6,3.1,3.6,91.0,
20240515,17,26.39,71.42,22.19,45.92,62.0,48.58,,,3305.0,2597.0,11.4,3.4,2.2,93.0,
20240515,18,28.5,68.67,23.48,54.25,62.92,47.08,,,2947.0,2303.0,11.1,2.4,3.9,90.0,
20240515,19,28.0,73.17,23.13,63.42,64.0,61.58,,,2616.0,2222.0,10.4,1.1,1.8,89.0,
20240515,20,27.85,59.58,24.63,58.42,60.42,58.42,,,2878.0,2422.0,9.1,2.0,4.5,90.0,
20240515,21,30.32,42.58,19.76,58.67,60.67,55.08,,,2967.0,2526.0,7.8,2.6,5.6,90.0,
20240515,22,32.52,44.75,20.45,59.42,49.83,56.5,,,2412.0,1953.0,7.3,1.0,3.6,89.0,
20240515,23,32.39,57.83,23.28,60.0,80.0,66.83,,,1900.0,1587.0,7.6,1.0,1.9,89.0,
20240515,24,31.63,60.0,21.6,61.08,80.0,68.5,,,2068.0,2005.0,16.3,,2.3,41.0,
20240516,1,33.16,60.0,19.29,59.33,80.0,74.75,,,911.0,889.0,7.5,0.1,3.4,92.0,
20240516,2,33.85,60.0,18.93,53.25,80.0,80.08,,,674.0,681.0,7.3,0.0,2.0,89.0,
20240516,3,36.79,60.0,18.13,56.17,80.0,81.92,,,611.0,728.0,7.4,,2.2,89.0,
20240516,4,39.02,60.0,24.69,64.25,80.0,85.17,,,1080.0,1124.0,7.3,,3.3,92.0,
20240516,5,39.92,58.17,19.85,70.17,53.25,80.5,,,2782.0,2593.0,7.2,,2.7,92.0,
20240516,6,34.74,78.75,17.92,70.08,66.25,68.83,,,3960.0,2923.0,6.9,,2.5,92.0,
20240516,7,34.18,79.42,22.03,70.5,71.58,61.08,,,3977.0,2830.0,7.7,,2.9,86.0,
20240516,8,31.43,78.25,22.32,72.0,70.58,69.42,,,3733.0,2750.0,9.5,,3.5,78.0,
20240516,9,22.27,78.08,22.34,71.17,72.0,69.67,,,3849.0,2893.0,11.6,,2.3,70.0,
20240516,10,22.55,76.5,23.32,55.5,69.42,58.42,,,3687.0,2805.0,13.5,,2.6,66.0,
20240516,11,22.72,81.08,21.48,48.5,68.67,49.83,,,3613.0,2849.0,15.5,,3.2,50.0,
20240516,12,27.3,78.0,19.59,58.0,67.67,47.5,,,3600.0,2874.0,17.0,,3.6,45.0,
20240516,13,27.67,77.75,17.92,57.75,68.5,51.17,,,3499.0,2885.0,18.2,,3.7,40.0,
20240516,14,30.57,79.5,23.0,54.0,66.58,49.33,,,3510.0,2831.0,18.6,,4.3,40.0,
20240516,15,29.0,78.92,22.42,32.67,66.33,52.5,,,3621.0,2923.0,19.1,,5.0,37.0,
20240516,16,29.63,75.0,22.26,22.33,64.58,51.83,,,3641.0,3017.0,19.5,,4.0,36.0,
20240516,17,27.85,62.25,21.45,17.08,33.17,51.67,,,3625.0,3062.0,19.0,,4.4,33.0,
20240516,18,22.98,21.08,17.65,16.25,25.17,51.17,,,3639.0,3050.0,18.8,,2.4,33.0,
20240516,19,24.96,18.75,11.22,15.92,25.92,53.5,,,3587.0,2887.0,17.4,,2.5,35.0,
20240516,20,28.68,72.58,25.44,16.17,24.83,51.17,,,3216.0,3021.0,15.9,,2.7,42.0,
20240516,21,29.46,77.5,21.74,47.58,65.75,44.25,,,3447.0,2891.0,15.0,,2.3,55.0,
20240516,22,29.8,76.58,21.82,62.17,64.08,51.08,,,3436.0,3002.0,14.4,,2.4,56.0,
20240516,23,30.66,80.08,24.77,56.75,64.25,45.83,,,2367.0,2098.0,14.0,,2.7,62.0,
20240516,24,31.93,81.17,20.61,69.83,67.83,73.08,,,1332.0,1215.0,7.7,1.0,2.0,89.0,
20240517,1,33.67,80.17,17.96,69.83,66.75,77.5,,,1187.0,1253.0,12.9,,1.5,76.0,
20240517,2,36.34,79.58,17.36,73.08,68.75,80.25,,,984.0,1025.0,12.4,,0.6,78.0,
20240517,3,35.03,74.75,16.11,71.67,67.67,83.67,,,824.0,954.0,12.0,,0.8,80.0,
20240517,4,35.6,72.33,15.29,74.75,66.67,82.33,,,1249.0,1348.0,11.4,,1.1,84.0,
20240517,5,34.96,73.5,17.73,70.83,67.67,80.75,,,2838.0,2675.0,11.1,,1.5,86.0,
20240517,6,36.17,82.25,25.0,70.33,67.33,65.42,,,3906.0,2982.0,11.1,,1.7,89.0,
20240517,7,33.69,83.08,25.62,70.83,68.92,62.0,,,3884.0,2942.0,12.5,,2.3,87.0,
20240517,8,31.57,82.08,25.58,71.42,70.08,65.5,,,3823.0,2846.0,14.6,,2.3,78.0,
20240517,9,27.66,81.0,23.83,71.92,70.67,67.83,,,3723.0,2929.0,16.8,,1.6,72.0,
20240517,10,24.35,81.5,23.75,58.08,68.75,54.67,,,3642.0,2698.0,18.2,,2.8,64.0,
20240517,11,27.78,77.25,24.37,28.08,68.17,38.92,,,3589.0,2615.0,20.0,,2.5,58.0,
